hid	gene_spearman	human_gene_symbols	mouse_gene_symbols	gene_spearman_pval_adj	high_gene_spearman	gene_hk_pct	gene_hk_pval_adj	high_gene_housekeeping	human_gene_mean_anchors	mouse_gene_mean_anchors	human_gene_var_std_anchors	mouse_gene_var_std_anchors
130502	0.019578568815297903	LTK	Ltk	0.6046176046176046	FALSE	0.0017985611510791368	0.728756	FALSE	5.403783133217125	1.95445552158514	0.7553488567290111	0.5322875605567178
130506	0.3131451125458645	REG3A	Reg3b	0.18430592913109578	FALSE	0.03763440860215054	0.6590493525586655	FALSE	117.48950605594159	462.6781081879028	12.885734470261738	9.716610646963494
130508	0.4284226664551641	PLXNB1	Plxnb1	0.10279828993392925	FALSE	0.06451612903225806	0.5751437676304655	FALSE	91.34456750558995	18.927938788263845	1.4342156274401052	0.9925727961637075
130530	0.7378730229709314	DCLK1	Dclk1	0.006451612903225806	TRUE	0.1510791366906475	0.42067520622780663	FALSE	42.915683280111885	38.16831624949094	6.383247582163102	3.8685512973342546
130545	0.20064400003511865	RPL10	Rpl10	0.30566954191441253	FALSE	0.9838709677419355	0.012922317073170732	TRUE	4672.169728034286	1597.4701577019343	0.49273477454315057	0.6051674047603554
130552	0.2302511454844246	ATP5PD	Atp5h	0.26563762003051244	FALSE	0.9516129032258065	0.027692751322751324	TRUE	410.19802366491797	931.3367504736258	0.82052131459255	0.5717419075641371
130554	0.04184949788711754	RSC1A1	Rsc1a1	0.5621791024871641	FALSE	0.0017985611510791368	0.728756	FALSE	8.126510640069236	9.575586557515505	0.3199034397730824	0.8775324597297333
130558	0.4988734688801087	HOXC9	Hoxc9	0.07483601669648181	TRUE	0	0.728756	FALSE	4.740695769149956	2.4727263303353078	0.5358079811317169	1.2932013869921541
130559	0.1741692304500912	SERPINB3	Serpinb3d	0.3385284810126582	FALSE	0	0.728756	FALSE	16.060420351434853	0.023345722891540188	9.182426331695098	1.0603265966841238
130626	0.6581956459002135	PCDHA4	Pcdha4	0.007766990291262136	TRUE	0	0.728756	FALSE	2.95823026346771	1.8088019175595689	0.7846018144526462	0.6035800202466486
130637	0.36885434448830345	PRAP1	Prap1	0.14396716024043396	FALSE	0.06451612903225806	0.5751437676304655	FALSE	99.12901718701656	206.4027554734877	16.615393334218368	21.571485787869804
130642	0.5024747223129841	HOXC8	Hoxc8	0.07483601669648181	TRUE	0.014388489208633094	0.728756	FALSE	4.001788904449047	4.986670289008137	2.7918228814775388	0.9183008856423923
130650	0.33638887342653595	TTN	Ttn	0.1658530318602261	FALSE	0.10752688172043011	0.4844697345132743	FALSE	153.12665147501224	68.88300038805652	16.637495835226783	12.572963400526803
130657	0.15760845316414995	TLK1	Tlk1	0.3630979849253961	FALSE	0.13848920863309352	0.4413045550141062	FALSE	39.22625483558639	56.404985813575536	0.540724907132909	0.7710956854027133
130658	0.14246329466428012	OR52A1	Olfr68	0.3875084453119136	FALSE	0	0.728756	FALSE	0.10398160079282677	0.02703661225163918	3.104762055357562	0.9664975612661677
130665	-0.01756268848614153	OR10H3	Olfr63	0.6772867420349434	FALSE	0	0.728756	FALSE	7.308497078531284e-4	0.0034830291119113586	2.0837611079955454	0.7034358293998758
130666	0.3148647112110645	ASTE1	Aste1	0.18309195808312728	FALSE	0	0.728756	FALSE	9.827859192892586	14.404130483205664	0.16076367068187516	0.40094132009460454
130669	0.5003896922656774	SIGLEC9	Siglece	0.07483601669648181	TRUE	0.005376344086021506	0.728756	FALSE	6.702069961934111	5.202312291509375	2.150009284372787	1.467638566957227
130673	0.7882320194208127	SCHIP1	Schip1	0.006451612903225806	TRUE	0.14928057553956833	0.4265605986394558	FALSE	33.4854580348636	51.28885070134561	2.231657636418664	1.7741017184758345
130690	0.2724565330649772	MS4A12	Ms4a12	0.21861317584767334	FALSE	0.005376344086021506	0.728756	FALSE	6.169545735717888	1.550022637510392	8.189973674842337	2.28248364476386
130700	0.6343032855244033	PCDHA10	Pcdha9	0.01591187270501836	TRUE	0	0.728756	FALSE	2.0791249382164287	1.3343584044827603	0.5198521126322302	0.4061915129930422
130712	0.33696952960686766	STARD9	Stard9	0.16555183946488294	FALSE	0.016129032258064516	0.728756	FALSE	14.646260527068655	11.825430642500116	1.0902518122005755	0.7057402590678403
130732	0.3333417218711576	ZKSCAN3	Zkscan3	0.168463782823798	FALSE	0	0.728756	FALSE	6.873874047087631	53.662406468447394	0.1081899385300359	0.260180375845879
130742	0.2431141192435417	PIGZ	Pigz	0.24907235621521337	FALSE	0	0.728756	FALSE	12.052757967356408	2.559174709796159	4.173099416027948	0.2546602275974181
130755	0.3877547822319219	MS4A6A	Ms4a6d	0.12918126791971965	FALSE	0.016129032258064516	0.728756	FALSE	76.85038047022849	8.81601571096291	8.600574264439034	3.1561906095025183
130773	0.03466151230415403	PRR30	Prr30	0.5756973431392036	FALSE	0.0035971223021582736	0.728756	FALSE	0.8607705667772557	8.442031759106985	4.324960400240252	7.700562490300084
130945	0.06750395591514101	KIF28P	Kif28	0.5140600531081908	FALSE	0	0.728756	FALSE	0.6739467404007691	0.056217650211278274	0.204467280531963	0.3525725514067317
130979	0.4555023056827311	TBXAS1	Tbxas1	0.09059867971773275	TRUE	0.03763440860215054	0.6590493525586655	FALSE	29.658454223559538	11.621784326283723	5.580953030749525	1.8580536015158726
130985	0.6664889543144319	RCAN2	Rcan2	0.006451612903225806	TRUE	0.06115107913669065	0.5891000169262017	FALSE	21.971451538813792	30.699781042797557	4.753424215664637	4.052464208665091
130991	0.4411152038411196	CCM2L	Ccm2l	0.09685534591194968	TRUE	0.014388489208633094	0.728756	FALSE	10.854814268708667	8.926086512500236	2.8980714784792414	1.3800995098426634
131081	0.5133013398159717	AHNAK2	Ahnak2	0.06953867028493893	TRUE	0.005376344086021506	0.728756	FALSE	32.25167263507968	7.062473299081686	10.718108014641095	1.1997959533580547
131088	0.05023144368560589	TAF15	Taf15	0.5458263493127723	FALSE	0.3387096774193548	0.2698089792060491	FALSE	135.90272062351264	72.66573437259257	0.6089159905599434	2.1331703439868135
131117	0.164342508506927	DNHD1	Dnhd1	0.35258902192505054	FALSE	0.005376344086021506	0.728756	FALSE	14.457210672817357	5.395191764668317	0.7922277480348793	0.3037987575332884
131124	0.1542650086558031	TIGD4	Tigd4	0.3690448879712473	FALSE	0	0.728756	FALSE	1.362752927816993	0.21097837427076957	0.12829875436146057	0.5401369352528668
131141	0.06821481603428148	OR7C1	Olfr1352	0.5134564284254276	FALSE	0	0.728756	FALSE	0.21205913320142453	0.0059626601207226	0.8635654241907809	0.4934882178464426
131186	0.039575266904042214	TEDDM1	Teddm1b	0.5662297917636884	FALSE	0	0.728756	FALSE	0.03976577184335184	8.786851797177189	0.1704632782767703	8.680606736002648
131217	0.3190062222562267	SIMC1	Simc1	0.18154583582983821	FALSE	0.005376344086021506	0.728756	FALSE	19.92788952585137	13.844908898184457	0.6313718612324913	0.2709348178244958
131234	0.22290098742457323	NANOS1	Nanos1	0.2744423873754739	FALSE	0	0.728756	FALSE	5.123842281909273	4.927092361456619	0.40618579875372357	0.35437371472117557
131269	-0.06248679676629455	RNF212	Rnf212	0.7543117063617412	FALSE	0	0.728756	FALSE	5.0849917611064255	1.1088720814361208	0.374065512808564	0.7348274135876085
131290	0.2779104598436898	FAHD2B	Fahd2a	0.21359022166977418	FALSE	0.02158273381294964	0.7214771682960893	FALSE	18.98252320151206	30.20882126262317	0.4968231293572234	0.5025791889031265
131343	0.4934942691057444	SYTL2	Sytl2	0.0769675925925926	TRUE	0.016129032258064516	0.728756	FALSE	40.72487179218649	7.514880267653607	4.11113864081467	0.5704864481088816
131587	0.4829789840442467	ARMCX4	Armcx4	0.08018483283500952	TRUE	0	0.728756	FALSE	13.239889147884819	6.150965575984268	0.393826500936427	0.2976886693537725
131709	0.23218947658425018	C4orf54	1110002E22Rik	0.2638462926213242	FALSE	0	0.728756	FALSE	5.109397232327562	2.3913054545165564	3.45022751795788	0.7022248704581059
131784	0.13914199912470301	ARMH2	Armh2	0.3933691756272401	FALSE	0	0.728756	FALSE	0.39006135604161174	1.2406627269559403	2.3060872570488	3.9720527087924453
131934	0.08747817324016878	DCDC2C	Dcdc2c	0.4792623521224774	FALSE	0	0.728756	FALSE	0.25105443981715236	0.41183037740084016	0.6791114157115596	2.4992629352868034
132038	0.1214428049802293	GSG1L2	Gsg1l2	0.42126700123645355	FALSE	0	0.728756	FALSE	0.007161672858950683	0.02641472360897866	1.7921588579635759	0.2841963183099429
132087	0.24792025685582192	FSBP	Fsbp	0.24534336782690497	FALSE	0	0.728756	FALSE	4.405980223758268	1.5897218194076512	0.3571441397515187	0.08303244358632884
132095	0.31270882037629866	IQCJ	Iqcj	0.18430592913109578	FALSE	0	0.728756	FALSE	1.2196454012345235	0.14724429901260905	1.845453742155978	0.38237106239027907
132205	0.20947151199940162	SMPD5	Smpd5	0.2917058170325446	FALSE	0	0.728756	FALSE	0.4668639668998496	8.22703458686497	0.3444135845009397	4.981091264577827
132323	0.41370327861261635	TEX19	Tex19.2	0.10924824229313142	FALSE	0	0.728756	FALSE	0.7519699276584907	1.5534396166181454	1.2597394047403796	1.443832427244275
132326	-0.053563373223685165	OR1L8	Olfr355	0.7391607063738211	FALSE	0	0.728756	FALSE	0.09900850095489253	0.0015441919112169605	0.14181657551181454	0.6591549564226798
133014	0.12824764812684622	RPL31	Rpl31	0.4104691285515013	FALSE	0.946236559139785	0.03085078431372549	TRUE	2835.002251117406	965.4867392212152	0.9706247771070269	0.9800778971787714
133054	0.47606294042203945	CYP4V2	Cyp4v3	0.08089770354906055	TRUE	0.043010752688172046	0.6420233090422368	FALSE	24.96165302060077	23.657368594269283	1.1475909527709696	8.571661837164292
133055	0.23339806174184347	CYCS	Cycs	0.2622580061516193	FALSE	0.6505376344086021	0.13868031187122737	FALSE	180.61502161931475	106.33516122361567	1.700259956800139	1.5668374511851284
133063	0.3490634952774636	DYNLL1	Dynll1	0.158287030762976	FALSE	0.967741935483871	0.019635611510791368	TRUE	445.09170871907463	944.7303430362562	0.35072256070821417	0.5256869967284286
133069	-0.03222970831476772	OR5H6	Olfr187	0.70172193877551	FALSE	0	0.728756	FALSE	8.045193712653966e-4	0.008458262304985557	0.5622618428240889	0.9503397405099083
133078	0.25673447005916544	CALML3	Calml3	0.23403434304456877	FALSE	0.010752688172043012	0.728756	FALSE	13.886352678292821	5.291735564891813	9.095137888107962	2.8724490452705775
133125	0.3335778724146263	SLC22A24	Slc22a19	0.16795734416656086	FALSE	0	0.728756	FALSE	0.0505171574307093	6.663831073270308	0.5548272438114012	6.180675148416084
133143	0.43160684446659964	RPS8	Rps8	0.1009861932938856	FALSE	0.9946236559139785	0.0048165000000000005	TRUE	2695.7478854869887	1630.1645645991289	0.4413234161769734	1.074972376736599
133152	0.12852910744420587	TBPL2	Tbpl2	0.41032608695652173	FALSE	0	0.728756	FALSE	0.0451792962730567	0.022081971087770127	0.17589458769214925	1.4897613437058468
133162	0.15074535078801657	ATP8B4	Atp8b4	0.3750759416767922	FALSE	0.019784172661870502	0.728756	FALSE	10.095416967702432	16.411358781598405	2.3951340815778956	7.0388647620653995
133207	0.5340975450677296	SMIM22	Smim22	0.05593561368209256	TRUE	0.10431654676258993	0.4920772552910053	FALSE	52.68065516923723	42.37645727341573	14.413485396848102	5.292110961889708
133255	0.12061323841736926	HLA-G	H2-M3	0.42302942244823827	FALSE	0.023381294964028777	0.7214771682960893	FALSE	8.257945860127146	10.851518784689851	2.9147959185147667	1.060195009650166
133272	0.5448456619837924	CASP1	Casp1	0.05090748118636564	TRUE	0.0967741935483871	0.5020673600686254	FALSE	36.327046543675536	22.655743047912594	5.164690830675183	4.665186446786297
133273	0.035717150746028284	GK2	Gk2	0.5738530893662158	FALSE	0.0017985611510791368	0.728756	FALSE	1.5361491572990522	4.303392583256812	3.4743585611348102	5.010226664685729
133339	-0.00923261455718889	LRRC29	Lrrc29	0.6618263956114876	FALSE	0	0.728756	FALSE	4.123181464697067	6.353537582476849	0.09726268732074878	0.5468808228425566
133438	0.3180795886048381	CFAP54	Cfap54	0.18176407570527317	FALSE	0	0.728756	FALSE	2.471717280894517	2.3726089680660922	0.6787503189372824	0.5557830898157347
133536	0.2400882125357793	MUC3A	Muc3a	0.2534511319712866	FALSE	0.021505376344086023	0.7214771682960893	FALSE	21.722769023321444	6.967462083650361	11.045675269731857	2.515726304071077
133551	-0.0813073328284862	ERCC5	Ercc5	0.7854133920150895	FALSE	0.021505376344086023	0.7214771682960893	FALSE	66.65774475899471	21.806628349103093	0.4672443518552287	0.38447510284868
133552	0.050217536805913454	ERCC6	Ercc6	0.5458567980691874	FALSE	0	0.728756	FALSE	11.491513321019506	8.356058987710648	0.28323160046296686	0.12670201907156053
133555	0.6638695375355675	SCNN1B	Scnn1b	0.006451612903225806	TRUE	0.03597122302158273	0.6784540561122245	FALSE	12.717021849246139	7.998502774426819	7.146284035407755	2.0811874128211043
133556	0.254587303780803	SLC4A1	Slc4a1	0.2369609067332629	FALSE	0.012589928057553957	0.728756	FALSE	15.065293429157542	315.3157794006749	6.169496374327107	15.02356428030635
133559	0.596674712354115	COL4A5	Col4a5	0.03346303501945525	TRUE	0.021505376344086023	0.7214771682960893	FALSE	39.03466114639452	14.92564825561359	2.577729426776531	0.9485605692530259
133560	0.3987125566219507	PMS2	Pms2	0.12057689082676505	FALSE	0	0.728756	FALSE	14.990249847284689	22.92957772281079	0.1770804850277515	0.3474831966262599
133564	0.4966492629307022	CYP3A7	Cyp3a13	0.07552780255724056	TRUE	0.014388489208633094	0.728756	FALSE	18.363622798723988	33.57304188095932	12.00984196079573	11.39120685830569
133567	0.44434166827216637	CYP2C18	Cyp2c55	0.09567440869379927	TRUE	0.021505376344086023	0.7214771682960893	FALSE	12.749600985997313	27.858319488206277	4.759236941726125	10.43136293296674
133571	0.1609945622194536	RPL39	Rpl39	0.35792730085073465	FALSE	0.8978494623655914	0.04598361413043479	TRUE	3923.7456864690926	887.3876724776238	1.215747729454848	1.2582826158948393
133572	0.188050693714319	RPL36AL	Rpl36al	0.3202118989405053	FALSE	0.956989247311828	0.023402203389830508	TRUE	305.1834186621443	674.388326707275	0.42694521638939226	0.5232045159286401
133574	0.3894922852965455	RPLP2	Rplp2	0.12741002570694088	FALSE	0.978494623655914	0.016055000000000003	TRUE	1588.2674283138977	2203.6145646233435	0.9149888343232355	2.222608576935583
133576	-0.007104431804327762	RPS4Y1	Rps4x	0.6591467356173238	FALSE	0.5575539568345323	0.17435036265432097	FALSE	248.1964564683832	1396.9203204127687	1.6184385768751413	0.7940134699088218
133596	0.030604162395887945	OR56A4	Olfr684	0.5836799366211131	FALSE	0	0.728756	FALSE	0.007735245095889208	0.0055229314143065205	1.0105192011334447	0.8290958567079703
133601	-0.0028532948566661336	OR10A3	Olfr518	0.649828378990998	FALSE	0	0.728756	FALSE	0.02333693800013895	0.003985682533688556	1.143535482441656	0.5493236987685826
133606	0.00890326022835067	OR5B12	Olfr1445	0.6265892938645106	FALSE	0	0.728756	FALSE	0.023106355966578195	0.01614327419347261	0.2538695515926213	1.5161126944295888
133610	-0.009334023416463938	OR5T3	Olfr1093	0.6622354155911203	FALSE	0	0.728756	FALSE	8.030446160296859e-4	0.003581133927946464	2.375222458228153	1.3046420460697632
133620	0.1410664501045385	OR7A5	Olfr57	0.390203714799281	FALSE	0	0.728756	FALSE	0.4602547120844406	0.0816302514726928	0.8603128113157565	0.330957984148027
133623	0.1864189564716404	OR7G2	Olfr853	0.3218082947812677	FALSE	0	0.728756	FALSE	0.005025650379753509	0.0022782229440867813	0.41310914028332363	1.2989557599458326
133645	0.07372235811787162	OR56A5	Olfr683	0.5038382453735436	FALSE	0	0.728756	FALSE	0.03221651222883059	0.006861276123521197	0.49286527586336165	0.9699646281994636
133683	0.10028697266935252	OR8G5	Olfr935	0.45867534673082366	FALSE	0	0.728756	FALSE	0.2588095070690211	0.008505244973371639	0.8337587430162369	1.639206455815982
133718	0.18436133415809466	MYH1	Myh1	0.32441822882999355	FALSE	0	0.728756	FALSE	0.9461091442253476	1.5230320609495247	1.5349664776623915	1.0314893809954282
133726	-0.07267355594910209	OR10H5	Olfr1564	0.7717651505606652	FALSE	0	0.728756	FALSE	0.0075457534350426405	0.09516168749666765	0.4440528616876696	0.8644010203933581
133729	0.029712636611881622	ZNF676	Zfp273	0.5853401068813091	FALSE	0	0.728756	FALSE	1.0520843534141497	6.734151396711033	0.4663109579179902	0.16136482247712233
133739	-0.01877349482022335	OR5D18	Olfr1155	0.6793143297380586	FALSE	0	0.728756	FALSE	0.004112908405889765	0.002901335286586551	1.1328205895060428	1.25380127715249
133740	0.38999471706336847	CLINT1	Clint1	0.12671288086409802	FALSE	0.5752688172043011	0.16681984477124182	FALSE	99.03522224599413	95.71064247949502	0.31037241550095757	0.6358962961193482
133742	0.3606782631292719	KRI1	Kri1	0.14892412231030577	FALSE	0.08273381294964029	0.5391944165844028	FALSE	31.479202781712978	37.75738105565037	0.7464297720901352	1.1040865428331426
133743	0.364813756626378	AKR1B1	Akr1b3	0.14669926650366752	FALSE	0.7230215827338129	0.11355588380716934	FALSE	161.39943287680174	185.37776171505004	7.7835620227014966	0.6777989259411112
133755	0.6333522008516507	TMEM30B	Tmem30b	0.01591187270501836	TRUE	0.03237410071942446	0.6784540561122245	FALSE	11.621943264992305	18.050959746362008	1.3506828657507475	2.522735770598078
133765	0.6028597482707367	SOX1	Sox1	0.03017602682313495	TRUE	0	0.728756	FALSE	3.9532680228567587	1.5098474137769844	2.1787273348671503	0.7710584982057898
133768	0.5779342703598003	SERPINB1	Serpinb1a	0.038740920096852295	TRUE	0.1881720430107527	0.38130625	FALSE	77.00103522201582	68.77504560263569	4.771871570626647	4.012969633166905
133769	0.30671842111667996	NIPAL4	Nipal4	0.18822857142857144	FALSE	0.005376344086021506	0.728756	FALSE	2.6064196667429735	3.908280807759545	1.842556539443867	1.5751441279718121
133770	0.18975743827828473	SART1	Sart1	0.3180963283997056	FALSE	0.03225806451612903	0.6784540561122245	FALSE	58.98506275510706	28.953283587508892	0.546224250489736	0.3464027311152453
133777	0.24813761049861244	CD8A	Cd8a	0.24475392867224996	FALSE	0.03225806451612903	0.6784540561122245	FALSE	29.96127887189772	21.285812628542427	18.932002400424565	15.170905813268469
133779	0.33568896508863405	ABCC1	Abcc1	0.16630420877574517	FALSE	0.053763440860215055	0.607020469842302	FALSE	29.24836699055491	23.491318334417013	1.2512545553821979	0.8934881136564611
133790	0.5244975842488725	GP2	Gp2	0.061710037174721184	TRUE	0.017985611510791366	0.728756	FALSE	248.91007218996586	20.43282863389257	12.835153023222084	5.823453766987497
133800	0.16434106773155252	HSD17B14	Hsd17b14	0.35258902192505054	FALSE	0.005376344086021506	0.728756	FALSE	14.849020560794237	4.95843843707242	1.2208423457979132	0.6392211200702755
133801	0.24486896878373146	TMF1	Tmf1	0.24790072774771413	FALSE	0.0737410071942446	0.5640254835039817	FALSE	32.940193015347546	33.77599771050922	0.5124749418936904	0.8172733300804029
133803	0.3807639056523533	EIF5A	Eif5a	0.13485926384163316	FALSE	0.9946043165467626	0.009386	TRUE	479.5288308089913	1400.9369694429693	0.5692823607195019	0.4521071165242523
133808	0.0902861841031816	KCNK18	Kcnk18	0.47425057647963104	FALSE	0	0.728756	FALSE	0.015691171085832324	0.024261100373005298	3.1081451115991996	0.6312402689617356
133812	0.18102501036913804	PRSS57	Prss57	0.32926731401974163	FALSE	0.0035971223021582736	0.728756	FALSE	12.210966885337523	10.55342391671721	8.942961030391992	6.075394289521977
133813	0.43778842275708174	MUCL3	Mucl3	0.097515910490659	TRUE	0.008992805755395683	0.728756	FALSE	1.553592377826807	15.501059054415718	2.693764621820348	10.664201219483111
133815	0.4317399547838142	PPP3R2	Ppp3r2	0.1009861932938856	FALSE	0.0017985611510791368	0.728756	FALSE	0.9826361753295182	2.2416312325994863	3.278861894876968	4.555762045481609
133818	0.07198850505915513	ZNF208	Zfp619	0.5067387288773346	FALSE	0	0.728756	FALSE	5.666799502694026	2.477364775190035	1.4250879050240672	0.08787748729832694
133824	0.2803710522281299	RNF113A	Rnf113a2	0.21195652173913046	FALSE	0.0017985611510791368	0.728756	FALSE	20.335421170980673	23.686032694478694	0.23972555594529135	0.3250598904851318
133833	0.6280554526966196	REEP6	Reep6	0.01871345029239766	TRUE	0.10431654676258993	0.4920772552910053	FALSE	42.316942611506	57.66705363256443	5.4043676254278665	4.8075816827277
133868	0.44753050560651014	RTF1	Rtf1	0.09505208333333334	TRUE	0.1774193548387097	0.39080617893476965	FALSE	45.57866301120148	43.429080351540826	0.3376055313706466	0.8792002662171969
133873	0.3714652958600347	ATP5MC3	Atp5g3	0.14169260412034979	FALSE	0.9730215827338129	0.019635611510791368	TRUE	416.9029428269611	1264.0409340365336	0.9392620722043767	0.6435358233132528
133879	0.17018553285432492	NME2	Nme2	0.34495758718190384	FALSE	0.946236559139785	0.03085078431372549	TRUE	569.0950079458377	404.60639919919294	0.6196644465353882	1.2542668741243488
133882	0.10316352963361075	OR8K3	Olfr1054	0.4535445375763603	FALSE	0	0.728756	FALSE	4.4635723187176943e-4	0.00430395934457505	0.7698194515285764	1.4879509984992825
133886	0.10306006733928015	OR5B3	Olfr1463	0.4535511363636364	FALSE	0	0.728756	FALSE	6.027428777305344e-4	0.008469519445228564	1.5762671994836717	0.6351404974931428
133888	-0.01853274173190438	OR5B17	Olfr1467	0.6785232744783306	FALSE	0	0.728756	FALSE	6.326555421462583e-4	0.004712581979082198	1.5785139690112289	0.9556627544622457
133889	-0.013232238459820087	OR5D16	Olfr73	0.6698009918206994	FALSE	0	0.728756	FALSE	0.0011679114685816698	0.006292747034932287	2.810942734098728	0.8289940513449394
133890	-0.02572433155123922	OR6C65	Olfr822	0.6910485933503836	FALSE	0	0.728756	FALSE	2.302892391937157e-4	0.0030680856721750902	0.5254658239592902	0.7458394597132206
133891	0.018218154788713817	OR2T8	Olfr314	0.6074821463670315	FALSE	0	0.728756	FALSE	0.16448544144193514	0.017126544529531027	0.354398411366538	3.066985246678198
133893	0.2897261277956895	RPS25	Rps25	0.20103314679294018	FALSE	0.9408602150537635	0.03285328703703704	TRUE	1737.076067658634	1232.8781024702273	0.5052110639798605	0.4353835222130029
133894	0.4734389346892157	NASP	Nasp	0.08255726151522777	TRUE	0.6612903225806451	0.13350477319587628	FALSE	206.42866242916043	147.29769700469305	1.0351413055571845	2.2041887907395585
133895	0.39651158072604964	LEO1	Leo1	0.12202826267664173	FALSE	0.03597122302158273	0.6784540561122245	FALSE	27.994123656033643	33.066645558398534	0.395355799912458	0.4092686278318615
133900	0.3264645001763749	CNOT3	Cnot3	0.17425644822905095	FALSE	0.1474820143884892	0.4275609625668449	FALSE	37.375830994839404	91.72948590544505	0.6052355436338184	3.0970202805484615
133907	0.4697672721618436	CRYZ	Cryz	0.08341633466135458	TRUE	0.043010752688172046	0.6420233090422368	FALSE	64.27232047868782	26.027154384500886	1.3163718406730593	2.6145411993291123
133911	0.3740028484060822	FFAR2	Ffar2	0.1404351087771943	FALSE	0.0017985611510791368	0.728756	FALSE	2.0527804932333535	7.063321103543204	1.231862702489115	0.8084581474784605
133923	0.3526863438665983	ANGPTL7	Angptl7	0.15398351648351646	FALSE	0.005376344086021506	0.728756	FALSE	4.767850014627164	2.978593855525293	2.153500352939778	0.29732492096857244
133930	0.03493374540231815	ARF1	Arf1	0.5753479125248508	FALSE	0.9946043165467626	0.009386	TRUE	388.63282353996226	565.8509181463252	0.20613925162027522	0.1736876675174183
133932	0.5093692754895842	MSMO1	Msmo1	0.07213438735177866	TRUE	0.5161870503597122	0.18739532155477032	FALSE	139.37644882042355	119.43341348877296	4.008655802204505	1.0597613094333163
133933	0.41550722708934884	NAP1L4	Nap1l4	0.10923300617957106	FALSE	0.8494623655913979	0.06382111801242236	TRUE	165.27221692754256	154.74189527140646	0.5366987329419446	0.4602704531797756
133938	0.6349581837117163	ACTA2	Acta2	0.01591187270501836	TRUE	0.44623655913978494	0.2151293638525565	FALSE	454.81514850309907	837.229898353172	6.639011913628781	8.338657907604121
133942	0.3638214850502596	TAF7	Taf7	0.1467048710601719	FALSE	0.03763440860215054	0.6590493525586655	FALSE	107.07826133546628	20.02573448677714	0.46877065707373666	0.5485898063801178
133948	0.4094549760399379	REXO4	Rexo4	0.11332042935069507	FALSE	0.017985611510791366	0.728756	FALSE	27.057776956887952	58.73929487587293	0.20062049135275095	0.6443741120979508
133951	0.2192722389421241	SHISA5	Shisa5	0.27876299467109283	FALSE	0.5752688172043011	0.16681984477124182	FALSE	135.9837931318911	198.93487866335033	0.3787058099211593	5.234069394538651
133978	0.5202641850105713	KLF2	Klf2	0.06357142857142857	TRUE	0.11827956989247312	0.4663090674318508	FALSE	70.89548743531388	65.39804214286113	6.831550750792614	7.706283008802159
133981	0.13338682039323171	SURF6	Surf6	0.4013620549263454	FALSE	0.017985611510791366	0.728756	FALSE	24.86793682503583	27.812986095482497	0.30648481195684935	0.34515299652772347
133984	0.575911196382277	SHMT2	Shmt2	0.038740920096852295	TRUE	0.6021505376344086	0.1566707495590829	FALSE	134.0169236489546	122.40187925951028	1.2325912251432989	1.4443952151766055
133986	0.5223650137483264	NCAPH	Ncaph	0.06272793581327499	TRUE	0.11690647482014388	0.4747196228172293	FALSE	22.667167783473385	52.54912406000145	1.5477176005037103	1.1545047901089778
134003	0.1653680260850842	ZNF761	Zfp51	0.3517407897811356	FALSE	0.0017985611510791368	0.728756	FALSE	13.35218683671369	12.488185058676217	0.15473038523663796	0.25748045342727005
134005	0.5344680363729875	ENAH	Enah	0.05553303607620592	TRUE	0.1827956989247312	0.3847025	FALSE	81.80483619595888	50.05090605307339	3.0444320097304365	5.263803886224307
134032	-0.009581673360405761	UQCRHL	Uqcrh	0.6622371306928139	FALSE	0.00539568345323741	0.728756	FALSE	5.306012189818691	720.6042549904563	0.7158314590987603	0.8142904850163827
134037	0.3874990393883165	WBP11	Wbp11	0.12952956134774318	FALSE	0.29856115107913667	0.2930003398470688	FALSE	53.04566868863969	104.07131842910306	0.8524991945086868	0.7248064660192067
134051	0.49060298833041993	SRSF10	Srsf10	0.07698912421293647	TRUE	0.8709677419354839	0.055980743405275785	TRUE	158.63448020036816	219.33725670435092	0.4711209909559782	0.4869941339914098
134075	0.18235156290128376	HNRNPA1L2	Hnrnpa1l2-ps2	0.32719227674979884	FALSE	0.0017985611510791368	0.728756	FALSE	4.8114968558735	5.347894316372693	0.07999090632678461	5.1821581708686475
134085	0.28963887002121463	PRPF4B	Prpf4b	0.2011401527374422	FALSE	0.22043010752688172	0.34731471859986274	FALSE	78.15695983547344	52.02205796346747	0.6792029338740243	0.6521569199045817
134086	0.2746919186516219	SF3B4	Sf3b4	0.21654351395730703	FALSE	0.32194244604316546	0.2809879610330766	FALSE	53.07709083789877	153.7090480731825	1.078637948203674	2.417005512235273
134095	0.022801912002597107	NSRP1	Nsrp1	0.5986721009729162	FALSE	0.07014388489208633	0.564309522673031	FALSE	35.084143659195504	39.137895031133155	1.291392476331817	0.5660913849903794
134103	0.2600539769711252	ARFGAP3	Arfgap3	0.23037008028196593	FALSE	0.05913978494623656	0.5891000169262017	FALSE	50.284524277776	33.508859451853496	0.36804401233557943	0.3503241258002914
134112	0.37359855717651214	SECTM1	Sectm1a	0.1404351087771943	FALSE	0	0.728756	FALSE	21.002622864390865	2.846369073703926	4.362687744558207	0.8320844895498606
134118	0.5610685391217396	SCOC	Scoc	0.04641567818463126	TRUE	0.45863309352517984	0.2113875581395349	FALSE	79.27570652380514	81.18503239140176	1.6799328375604343	1.1151020399075844
134119	0.07404944651943539	GABARAP	Gabarap	0.5036015641078412	FALSE	0.967741935483871	0.019635611510791368	TRUE	538.3913414152535	551.4937764780467	0.43843344439710313	0.17586151763689778
